order_id,region_id,city,courier_id,accept_time,time_window_start,time_window_end,lng,lat,aoi_id,aoi_type,pickup_time,pickup_gps_time,pickup_gps_lng,pickup_gps_lat,accept_gps_time,accept_gps_lng,accept_gps_lat,ds,courier_phone,courier_name,package_weight
1178666,12,Shanghai,9280,05-28 16:17:00,05-28 16:17:00,05-28 17:17:00,121.18292,31.00943,20778,1,05-28 16:47:00,05-28 16:47:00,121.18586,31.01046,05-28 16:17:00,121.20726,31.01028,0528,13866380114,郭平,3.44
3802418,12,Shanghai,9280,05-26 07:58:00,05-26 09:00:00,05-26 10:00:00,121.18452,31.00937,20778,1,05-26 09:36:00,05-26 09:36:00,121.18585,31.01036,05-26 07:58:00,121.21666,31.01057,0526,13866380114,郭平,10.36
5247797,12,Shanghai,9280,05-26 09:00:00,05-26 11:00:00,05-26 12:00:00,121.18548,31.01006,20778,1,05-26 09:56:00,05-26 09:56:00,121.18552,31.0108,05-26 09:00:00,121.20717,31.01051,0526,13866380114,郭平,3.88
6160156,12,Shanghai,9280,05-31 16:19:00,05-31 16:19:00,05-31 17:19:00,121.18303,31.00948,20778,1,05-31 16:39:00,,,,,,,0531,13866380114,郭平,3.51
2809367,12,Shanghai,4119,05-27 12:11:00,05-27 12:11:00,05-27 13:11:00,121.20667,31.00582,20830,1,05-27 14:05:00,,,,,,,0527,13879212528,刘辉,1.64
2103330,12,Shanghai,4119,05-25 16:11:00,05-25 17:00:00,05-25 18:00:00,121.20775,31.00624,20830,1,05-25 16:56:00,05-25 16:56:00,121.20875,31.00582,,,,0525,13879212528,刘辉,1.24
9021,12,Shanghai,4119,05-26 08:53:00,05-26 10:00:00,05-26 11:00:00,121.2077,31.00634,20830,1,05-26 09:59:00,05-26 09:58:00,121.20873,31.00603,,,,0526,13879212528,刘辉,1.6
5377163,12,Shanghai,4119,05-28 08:57:00,05-28 10:00:00,05-28 11:00:00,121.20789,31.00619,20830,1,05-28 10:46:00,05-28 10:46:00,121.20868,31.00627,,,,0528,13879212528,刘辉,12.88
1593361,12,Shanghai,4119,05-26 13:18:00,05-26 13:18:00,05-26 14:18:00,121.20775,31.00631,20830,1,05-26 14:11:00,05-26 14:11:00,121.20874,31.0061,,,,0526,13879212528,刘辉,12.01
4905336,12,Shanghai,4119,05-25 17:04:00,05-25 17:04:00,05-25 18:04:00,121.20761,31.00624,20830,1,05-25 17:04:00,05-25 17:02:00,121.20851,31.0061,05-25 17:02:00,121.20857,31.00614,0525,13879212528,刘辉,7.94
5945517,12,Shanghai,4119,05-27 17:18:00,05-27 17:18:00,05-27 18:18:00,121.20778,31.00629,20830,1,05-27 17:51:00,05-27 17:51:00,121.20889,31.00609,,,,0527,13879212528,刘辉,1.04
3052264,12,Shanghai,10580,05-30 09:26:00,05-30 10:00:00,05-30 11:00:00,121.20775,31.00611,20830,1,05-30 10:06:00,,,,,,,0530,13828912556,徐伟,3.58
3309901,12,Shanghai,10580,05-29 10:10:00,05-29 13:00:00,05-29 14:00:00,121.20388,31.00672,20830,1,05-29 10:32:00,,,,,,,0529,13828912556,徐伟,0.44
3435634,12,Shanghai,10580,05-25 17:43:00,05-25 18:00:00,05-25 19:00:00,121.20773,31.00629,20830,1,05-25 18:02:00,,,,,,,0525,13828912556,徐伟,7.25
2882741,12,Shanghai,10580,05-30 09:28:00,05-30 10:00:00,05-30 11:00:00,121.20766,31.00632,20830,1,05-30 10:00:00,,,,,,,0530,13828912556,徐伟,1.56
1158060,12,Shanghai,10580,05-31 11:13:00,05-31 12:00:00,05-31 13:00:00,121.2077,31.00636,20830,1,05-31 11:28:00,,,,,,,0531,13828912556,徐伟,7.05
2471211,12,Shanghai,10580,05-28 08:45:00,05-28 10:00:00,05-28 11:00:00,121.20398,31.00677,20830,1,05-28 10:15:00,,,,,,,0528,13828912556,徐伟,10.73
3265265,12,Shanghai,10580,05-25 17:57:00,05-25 18:00:00,05-25 19:00:00,121.20382,31.00668,20830,1,05-25 18:07:00,,,,,,,0525,13828912556,徐伟,5.45
4889344,12,Shanghai,10580,05-29 08:45:00,05-29 11:00:00,05-29 12:00:00,121.20585,31.00634,20830,1,05-29 10:42:00,,,,,,,0529,13828912556,徐伟,1.73
341904,12,Shanghai,10580,05-30 08:52:00,05-30 13:00:00,05-30 14:00:00,121.20577,31.00636,20830,1,05-30 13:11:00,,,,,,,0530,13828912556,徐伟,10.99
2510154,12,Shanghai,10580,05-30 09:17:00,05-31 09:00:00,05-31 10:00:00,121.20586,31.00628,20830,1,05-31 08:46:00,,,,,,,0531,13828912556,徐伟,1.92
3360372,12,Shanghai,10580,05-31 08:00:00,05-31 09:00:00,05-31 10:00:00,121.20771,31.00605,20830,1,05-31 08:51:00,,,,,,,0531,13828912556,徐伟,7.78
3607076,12,Shanghai,14790,05-27 09:07:00,05-27 10:00:00,05-27 11:00:00,121.20764,31.00624,20830,1,05-27 09:37:00,,,,,,,0527,13812258687,何华,9.88
2074316,12,Shanghai,14790,05-27 07:54:00,05-27 09:00:00,05-27 10:00:00,121.20388,31.00663,20830,1,05-27 08:37:00,,,,05-27 07:54:00,121.21613,31.01052,0527,13812258687,何华,4.66
4728689,12,Shanghai,14790,05-29 07:39:00,05-29 09:00:00,05-29 10:00:00,121.20392,31.00665,20830,1,05-29 09:21:00,05-29 09:18:00,121.20867,31.0061,,,,0529,13812258687,何华,7.42
1543629,12,Shanghai,14790,05-28 07:50:00,05-28 09:00:00,05-28 10:00:00,121.20396,31.00675,20830,1,05-28 08:36:00,,,,,,,0528,13812258687,何华,2.39
4185565,12,Shanghai,14703,05-26 09:05:00,05-26 10:00:00,05-26 11:00:00,121.20633,30.99481,21140,1,05-26 10:27:00,,,,,,,0526,13889726698,朱刚,0.11
1869174,12,Shanghai,14703,05-26 15:12:00,05-26 16:00:00,05-26 17:00:00,121.20635,30.99473,21140,1,05-26 16:07:00,,,,,,,0526,13889726698,朱刚,14.95
567583,12,Shanghai,14703,05-30 15:13:00,05-30 17:00:00,05-30 18:00:00,121.20679,30.99516,21140,1,05-30 17:29:00,,,,,,,0530,13889726698,朱刚,13.85
2530258,12,Shanghai,14703,05-27 17:29:00,05-28 09:00:00,05-28 10:00:00,121.20645,30.99481,21140,1,05-27 18:24:00,,,,,,,0527,13889726698,朱刚,10.74
5932926,12,Shanghai,14703,05-29 17:33:00,05-30 15:00:00,05-30 16:00:00,121.20641,30.99498,21140,1,05-30 12:50:00,,,,,,,0530,13889726698,朱刚,6.98
6077977,12,Shanghai,2478,05-19 15:22:00,05-19 15:22:00,05-19 17:22:00,121.21129,30.9997,21860,14,05-19 16:26:00,05-19 16:26:00,121.14855,31.00212,,,,0519,13864172147,陈鑫,0.49
846620,12,Shanghai,9680,05-20 10:22:00,05-20 15:00:00,05-20 17:00:00,121.21112,30.99775,21860,14,05-20 16:50:00,05-20 16:50:00,121.14849,31.00219,05-20 10:22:00,121.14564,31.00553,0520,13844263320,张刚,6.07
1696046,12,Shanghai,9680,05-16 13:32:00,05-16 13:32:00,05-16 15:32:00,121.21115,30.99789,21860,14,05-16 16:51:00,05-16 16:51:00,121.19691,30.97432,05-16 13:32:00,121.14555,31.00558,0516,13844263320,张刚,0.25
4802033,12,Shanghai,2478,05-23 15:16:00,05-23 15:16:00,05-23 23:59:00,121.20405,30.99899,21948,14,05-23 16:36:00,05-23 16:36:00,121.20359,30.99907,,,,0523,13864172147,陈鑫,7.22
1240399,12,Shanghai,9442,05-30 08:23:00,05-30 15:00:00,05-30 16:00:00,121.20998,31.01248,22345,1,05-30 14:09:00,,,,,,,0530,13865291685,周强,11.12
3928367,12,Shanghai,9442,05-27 09:27:00,05-27 11:00:00,05-27 12:00:00,121.21005,31.01242,22345,1,05-27 11:36:00,,,,,,,0527,13865291685,周强,6.93
173927,12,Shanghai,9442,05-26 08:12:00,05-26 13:00:00,05-26 14:00:00,121.21272,31.01099,22345,1,05-26 11:58:00,,,,05-26 08:04:00,121.21169,31.01832,0526,13865291685,周强,15.0
869583,12,Shanghai,9442,05-26 09:29:00,05-26 12:00:00,05-26 13:00:00,121.21115,31.01226,22345,1,05-26 10:32:00,,,,,,,0526,13865291685,周强,7.85
1232103,12,Shanghai,9442,05-28 17:17:00,05-28 17:17:00,05-28 18:17:00,121.21137,31.01057,22345,1,05-28 18:00:00,,,,,,,0528,13865291685,周强,1.48
823218,12,Shanghai,9442,05-27 09:17:00,05-27 13:00:00,05-27 14:00:00,121.21,31.0125,22345,1,05-27 13:33:00,,,,,,,0527,13865291685,周强,12.75
5418855,12,Shanghai,9442,05-31 16:42:00,05-31 16:42:00,05-31 17:42:00,121.2114,31.01094,22345,1,05-31 16:51:00,,,,,,,0531,13865291685,周强,11.45
2338821,12,Shanghai,9442,05-27 08:11:00,05-27 09:00:00,05-27 10:00:00,121.21339,31.01193,22345,1,05-27 09:22:00,,,,,,,0527,13865291685,周强,0.93
722350,12,Shanghai,9442,05-29 10:45:00,05-29 10:45:00,05-29 11:45:00,121.21463,31.01089,22345,1,05-29 11:42:00,,,,,,,0529,13865291685,周强,1.27
3388611,12,Shanghai,9442,05-29 07:38:00,05-31 14:00:00,05-31 15:00:00,121.20895,31.01219,22345,1,05-31 13:26:00,,,,,,,0531,13865291685,周强,1.56
4339416,12,Shanghai,9442,05-26 08:58:00,05-26 11:00:00,05-26 12:00:00,121.21027,31.01148,22345,1,05-26 10:42:00,,,,,,,0526,13865291685,周强,11.08
4367820,12,Shanghai,9442,05-30 07:56:00,05-30 09:00:00,05-30 10:00:00,121.21143,31.01166,22345,1,05-30 09:12:00,,,,,,,0530,13865291685,周强,0.23
6019687,12,Shanghai,9442,05-28 14:38:00,05-28 14:38:00,05-28 15:38:00,121.21104,31.01228,22345,1,05-28 14:59:00,,,,,,,0528,13865291685,周强,2.8
2605616,12,Shanghai,9442,05-27 13:22:00,05-27 13:22:00,05-27 14:22:00,121.21345,31.01032,22345,1,05-27 13:41:00,,,,,,,0527,13865291685,周强,0.49
1208253,12,Shanghai,9442,05-26 16:23:00,05-26 17:00:00,05-26 18:00:00,121.21312,31.01178,22345,1,05-26 17:55:00,,,,,,,0526,13865291685,周强,14.74
1643143,12,Shanghai,9442,05-29 08:07:00,05-29 09:00:00,05-29 10:00:00,121.21,31.01258,22345,1,05-29 09:35:00,,,,,,,0529,13865291685,周强,0.77
2369569,12,Shanghai,9442,05-30 08:57:00,05-30 10:00:00,05-30 11:00:00,121.20994,31.0125,22345,1,05-30 10:16:00,,,,,,,0530,13865291685,周强,1.83
1876178,12,Shanghai,9442,05-28 10:04:00,05-28 12:00:00,05-28 13:00:00,121.21142,31.01159,22345,1,05-28 12:22:00,05-28 12:13:00,121.21049,31.01693,,,,0528,13865291685,周强,7.98
167934,12,Shanghai,9442,05-26 15:45:00,05-26 15:45:00,05-26 16:45:00,121.213,31.01178,22345,1,05-26 16:13:00,,,,,,,0526,13865291685,周强,0.63
755534,12,Shanghai,9442,05-26 07:58:00,05-26 12:00:00,05-26 13:00:00,121.21143,31.01169,22345,1,05-26 12:05:00,,,,05-26 07:57:00,121.21151,31.01839,0526,13865291685,周强,0.54
1972179,12,Shanghai,9442,05-27 08:37:00,05-27 15:00:00,05-27 16:00:00,121.21087,31.01033,22345,1,05-27 15:22:00,,,,,,,0527,13865291685,周强,0.41
1882596,12,Shanghai,9442,05-28 09:20:00,05-28 11:00:00,05-28 12:00:00,121.21121,31.01061,22345,1,05-28 11:34:00,,,,,,,0528,13865291685,周强,7.2
218351,12,Shanghai,9442,05-28 15:52:00,05-29 10:00:00,05-29 11:00:00,121.21154,31.01162,22345,1,05-29 09:23:00,,,,,,,0529,13865291685,周强,0.7
2376379,12,Shanghai,9442,05-27 10:36:00,05-27 10:36:00,05-27 11:36:00,121.21145,31.01153,22345,1,05-27 11:23:00,,,,,,,0527,13865291685,周强,4.62
5677847,12,Shanghai,9442,05-29 09:09:00,05-29 09:09:00,05-29 10:09:00,121.21152,31.01163,22345,1,05-29 09:18:00,,,,,,,0529,13865291685,周强,11.13
275235,12,Shanghai,9442,05-31 15:22:00,05-31 15:22:00,05-31 16:22:00,121.20894,31.01229,22345,1,05-31 16:16:00,,,,,,,0531,13865291685,周强,0.83
635019,12,Shanghai,9442,05-26 09:05:00,05-26 12:00:00,05-26 13:00:00,121.21154,31.01167,22345,1,05-26 10:26:00,,,,,,,0526,13865291685,周强,10.34
4180133,12,Shanghai,9442,05-25 15:18:00,05-25 15:18:00,05-25 16:18:00,121.21152,31.01161,22345,1,05-25 15:50:00,,,,,,,0525,13865291685,周强,0.93
1493368,12,Shanghai,9442,05-28 08:45:00,05-28 10:00:00,05-28 11:00:00,121.2146,31.01193,22345,1,05-28 09:55:00,,,,,,,0528,13865291685,周强,9.28
1526991,12,Shanghai,9442,05-25 10:09:00,05-25 12:00:00,05-25 13:00:00,121.21,31.01248,22345,1,05-25 12:24:00,,,,,,,0525,13865291685,周强,1.24
4684271,12,Shanghai,9442,05-31 07:46:00,05-31 09:00:00,05-31 10:00:00,121.20999,31.01251,22345,1,05-31 10:04:00,,,,,,,0531,13865291685,周强,14.14
3039696,12,Shanghai,9442,05-29 13:55:00,05-29 13:55:00,05-29 14:55:00,121.21137,31.01106,22345,1,05-29 14:38:00,,,,,,,0529,13865291685,周强,1.86
6102662,12,Shanghai,9442,05-26 11:29:00,05-26 13:00:00,05-26 14:00:00,121.21157,31.01166,22345,1,05-26 11:52:00,,,,,,,0526,13865291685,周强,5.36
2839755,12,Shanghai,9442,05-29 10:06:00,05-29 15:00:00,05-29 16:00:00,121.21147,31.01158,22345,1,05-29 16:04:00,,,,,,,0529,13865291685,周强,9.44
1155491,12,Shanghai,9442,05-31 07:45:00,05-31 09:00:00,05-31 10:00:00,121.21145,31.01159,22345,1,05-31 09:57:00,,,,,,,0531,13865291685,周强,13.83
840313,12,Shanghai,9442,05-28 08:28:00,05-28 11:00:00,05-28 12:00:00,121.2135,31.01173,22345,1,05-28 10:09:00,,,,,,,0528,13865291685,周强,13.3
1938483,12,Shanghai,9442,05-31 16:50:00,05-31 16:50:00,05-31 17:50:00,121.21265,31.01122,22345,1,05-31 17:02:00,,,,,,,0531,13865291685,周强,0.34
5705377,12,Shanghai,9442,05-30 12:11:00,05-30 13:00:00,05-30 14:00:00,121.21456,31.01081,22345,1,05-30 13:45:00,05-30 13:45:00,121.21459,31.011,,,,0530,13865291685,周强,13.35
2827191,12,Shanghai,9442,05-29 16:07:00,05-29 16:07:00,05-29 17:07:00,121.21097,31.01287,22345,1,05-29 16:15:00,,,,,,,0529,13865291685,周强,0.34
64846,12,Shanghai,10459,05-26 14:53:00,05-26 14:53:00,05-26 15:53:00,121.20996,31.01169,22345,1,05-26 15:31:00,05-26 15:31:00,121.21018,31.01294,05-26 14:53:00,121.20416,31.01588,0526,13899018410,林鑫,7.88
2008556,12,Shanghai,10459,05-25 11:41:00,05-25 12:00:00,05-25 13:00:00,121.209,31.01192,22345,1,05-25 12:51:00,05-25 12:51:00,121.2088,31.01167,05-25 11:41:00,121.20701,31.01004,0525,13899018410,林鑫,8.71
3140496,12,Shanghai,3532,05-31 15:07:00,05-31 16:00:00,05-31 17:00:00,121.19233,31.01128,22743,1,05-31 16:22:00,,,,,,,0531,13810184185,张飞,8.36
2395479,12,Shanghai,3532,05-30 07:39:00,05-30 09:00:00,05-30 10:00:00,121.19235,31.01123,22743,1,05-30 09:19:00,,,,,,,0530,13810184185,张飞,0.63
4591855,12,Shanghai,3532,05-31 08:07:00,05-31 09:00:00,05-31 10:00:00,121.19366,31.0109,22743,1,05-31 09:21:00,,,,,,,0531,13810184185,张飞,5.27
2906065,12,Shanghai,3532,05-30 14:33:00,05-30 17:00:00,05-30 18:00:00,121.19231,31.01135,22743,1,05-30 17:22:00,,,,,,,0530,13810184185,张飞,13.91
4150056,12,Shanghai,3532,05-31 08:36:00,05-31 11:00:00,05-31 12:00:00,121.19237,31.01125,22743,1,05-31 10:52:00,,,,,,,0531,13810184185,张飞,0.58
2989101,12,Shanghai,3532,05-26 14:41:00,05-26 14:41:00,05-26 15:41:00,121.19238,31.01122,22743,1,05-26 14:54:00,,,,,,,0526,13810184185,张飞,3.88
5138824,12,Shanghai,3532,05-30 09:05:00,05-30 10:00:00,05-30 11:00:00,121.19236,31.01122,22743,1,05-30 10:43:00,,,,,,,0530,13810184185,张飞,11.81
4134970,12,Shanghai,3532,05-25 10:48:00,05-25 11:00:00,05-25 12:00:00,121.19526,31.01203,22743,1,05-25 11:43:00,,,,,,,0525,13810184185,张飞,0.9
4895890,12,Shanghai,3532,05-26 07:44:00,05-26 09:00:00,05-26 10:00:00,121.19273,31.01085,22743,1,05-26 08:43:00,,,,,,,0526,13810184185,张飞,3.39
2884778,12,Shanghai,3532,05-30 07:38:00,05-30 09:00:00,05-30 10:00:00,121.19551,31.01147,22743,1,05-30 09:26:00,,,,,,,0530,13810184185,张飞,6.33
1978322,12,Shanghai,3532,05-29 07:19:00,05-29 15:00:00,05-29 16:00:00,121.19295,31.01152,22743,1,05-29 13:57:00,,,,,,,0529,13810184185,张飞,7.99
2553025,12,Shanghai,3532,05-30 13:02:00,05-30 13:02:00,05-30 14:02:00,121.19348,31.0116,22743,1,05-30 13:37:00,,,,,,,0530,13810184185,张飞,0.76
4709225,12,Shanghai,3532,05-29 10:25:00,05-29 11:00:00,05-29 12:00:00,121.19234,31.01123,22743,1,05-29 10:48:00,,,,,,,0529,13810184185,张飞,1.13
1877182,12,Shanghai,3532,05-28 11:31:00,05-28 13:00:00,05-28 14:00:00,121.19145,31.01124,22743,1,05-28 11:44:00,,,,,,,0528,13810184185,张飞,12.03
5560554,12,Shanghai,3532,05-29 07:38:00,05-29 09:00:00,05-29 10:00:00,121.19239,31.01131,22743,1,05-29 09:12:00,,,,,,,0529,13810184185,张飞,1.11
3981582,12,Shanghai,3532,05-28 07:56:00,05-28 09:00:00,05-28 10:00:00,121.19237,31.01138,22743,1,05-28 09:26:00,,,,05-28 07:56:00,121.21656,31.01029,0528,13810184185,张飞,12.73
5090375,12,Shanghai,3532,05-28 15:37:00,05-28 15:37:00,05-28 16:37:00,121.19268,31.0109,22743,1,05-28 15:49:00,,,,,,,0528,13810184185,张飞,12.69
699391,12,Shanghai,3532,05-30 10:58:00,05-30 11:00:00,05-30 12:00:00,121.19348,31.01158,22743,1,05-30 11:07:00,,,,,,,0530,13810184185,张飞,9.36
5728612,12,Shanghai,3532,05-26 09:29:00,05-26 12:00:00,05-26 13:00:00,121.19233,31.0113,22743,1,05-26 12:22:00,,,,,,,0526,13810184185,张飞,0.95
656160,12,Shanghai,3532,05-30 16:52:00,05-30 16:52:00,05-30 17:52:00,121.19132,31.01128,22743,1,05-30 17:11:00,,,,05-30 16:52:00,121.18857,31.01015,0530,13810184185,张飞,1.45
583436,12,Shanghai,3532,05-27 08:43:00,05-27 10:00:00,05-27 11:00:00,121.19237,31.01123,22743,1,05-27 10:30:00,,,,,,,0527,13810184185,张飞,8.06
5889456,12,Shanghai,3532,05-28 11:47:00,05-28 11:47:00,05-28 12:47:00,121.19136,31.01127,22743,1,05-28 11:59:00,,,,,,,0528,13810184185,张飞,1.45
4794332,12,Shanghai,3532,05-31 08:41:00,05-31 10:00:00,05-31 11:00:00,121.19529,31.0113,22743,1,05-31 09:33:00,,,,,,,0531,13810184185,张飞,1.93
1578424,12,Shanghai,3532,05-28 09:10:00,05-28 11:00:00,05-28 12:00:00,121.19233,31.01127,22743,1,05-28 11:28:00,,,,,,,0528,13810184185,张飞,14.61
3549739,12,Shanghai,3532,05-26 15:14:00,05-26 17:00:00,05-26 18:00:00,121.19224,31.01128,22743,1,05-26 17:29:00,,,,,,,0526,13810184185,张飞,5.39
3192667,12,Shanghai,3532,05-28 07:56:00,05-28 10:00:00,05-28 11:00:00,121.19221,31.01121,22743,1,05-28 09:32:00,,,,05-28 07:56:00,121.2166,31.01023,0528,13810184185,张飞,10.83
1564626,12,Shanghai,3532,05-27 08:48:00,05-27 10:00:00,05-27 11:00:00,121.19135,31.01123,22743,1,05-27 10:25:00,,,,,,,0527,13810184185,张飞,1.0
184200,12,Shanghai,15685,05-26 08:21:00,05-26 09:00:00,05-26 10:00:00,121.19229,31.01139,22743,1,05-26 09:12:00,,,,,,,0526,13822601074,张勇,7.05
4646089,12,Shanghai,15685,05-26 10:25:00,05-26 13:00:00,05-26 14:00:00,121.19346,31.0116,22743,1,05-26 13:05:00,,,,,,,0526,13822601074,张勇,0.2
5144824,12,Shanghai,15685,05-26 08:36:00,05-26 18:00:00,05-26 19:00:00,121.19232,31.01133,22743,1,05-26 12:10:00,,,,,,,0526,13822601074,张勇,9.85
3755209,12,Shanghai,15685,05-27 07:33:00,05-27 11:00:00,05-27 12:00:00,121.19357,31.01169,22743,1,05-27 11:26:00,05-27 11:16:00,121.18812,31.01017,,,,0527,13822601074,张勇,6.95
770280,12,Shanghai,15685,05-25 12:12:00,05-25 13:00:00,05-25 14:00:00,121.19341,31.01156,22743,1,05-25 13:42:00,05-25 13:42:00,121.19313,31.01049,05-25 12:12:00,121.21619,31.01046,0525,13822601074,张勇,8.33
26722,12,Shanghai,15685,05-29 16:10:00,05-30 10:00:00,05-30 11:00:00,121.19355,31.01154,22743,1,05-30 09:05:00,,,,,,,0530,13822601074,张勇,5.04
3521483,12,Shanghai,15685,05-30 08:35:00,05-30 10:00:00,05-30 11:00:00,121.19341,31.0116,22743,1,05-30 10:17:00,,,,,,,0530,13822601074,张勇,7.3
5400862,12,Shanghai,15685,05-30 07:56:00,05-30 09:00:00,05-30 10:00:00,121.19359,31.01155,22743,1,05-30 08:50:00,,,,,,,0530,13822601074,张勇,0.41
3739731,12,Shanghai,15685,05-28 10:18:00,05-28 12:00:00,05-28 13:00:00,121.19351,31.01162,22743,1,05-28 12:23:00,,,,,,,0528,13822601074,张勇,1.93
5296194,12,Shanghai,4119,05-26 09:38:00,05-26 12:00:00,05-26 13:00:00,121.19873,31.01,23050,1,05-26 10:04:00,05-26 10:04:00,121.20248,31.0091,05-26 09:38:00,121.21348,31.00308,0526,13879212528,刘辉,3.21
4520027,12,Shanghai,4119,05-26 09:06:00,05-26 11:00:00,05-26 12:00:00,121.2002,31.00902,23050,1,05-26 10:10:00,05-26 10:10:00,121.20288,31.00904,,,,0526,13879212528,刘辉,6.49
3842256,12,Shanghai,9280,05-31 15:47:00,05-31 15:47:00,05-31 16:47:00,121.20015,31.00916,23050,1,05-31 16:14:00,,,,,,,0531,13866380114,郭平,0.31
2959829,12,Shanghai,9280,05-31 16:41:00,05-31 16:41:00,05-31 17:41:00,121.20011,31.00908,23050,1,05-31 17:13:00,,,,,,,0531,13866380114,郭平,0.8
1277200,12,Shanghai,10459,05-27 16:05:00,05-27 16:05:00,05-27 17:05:00,121.20237,31.00872,23050,1,05-27 16:14:00,05-27 16:13:00,121.20266,31.00868,05-27 16:05:00,121.20214,31.01484,0527,13899018410,林鑫,1.17
5137547,12,Shanghai,10459,05-26 15:13:00,05-26 15:13:00,05-26 16:13:00,121.20247,31.00877,23050,1,05-26 15:41:00,05-26 15:40:00,121.20245,31.00886,05-26 15:13:00,121.20978,31.01022,0526,13899018410,林鑫,0.45
3739791,12,Shanghai,10459,05-29 16:01:00,05-29 16:01:00,05-29 17:01:00,121.20238,31.00877,23050,1,05-29 16:28:00,05-29 16:28:00,121.20279,31.0086,05-29 16:00:00,121.20334,31.01024,0529,13899018410,林鑫,5.81
6058083,12,Shanghai,10459,05-31 08:39:00,05-31 10:00:00,05-31 11:00:00,121.20232,31.00768,23050,1,05-31 10:51:00,05-31 10:50:00,121.20221,31.00759,05-31 08:38:00,121.20429,31.01927,0531,13899018410,林鑫,8.72
2754040,12,Shanghai,10459,05-28 08:41:00,05-28 11:00:00,05-28 12:00:00,121.20239,31.00842,23050,1,05-28 11:25:00,05-28 11:25:00,121.20256,31.00848,05-28 08:41:00,121.20426,31.01937,0528,13899018410,林鑫,1.05
4338032,12,Shanghai,10580,05-29 08:36:00,05-29 16:00:00,05-29 17:00:00,121.20158,31.00913,23050,1,05-29 16:52:00,,,,05-29 08:32:00,121.21655,31.01059,0529,13828912556,徐伟,1.26
4236594,12,Shanghai,10580,05-31 07:51:00,05-31 09:00:00,05-31 10:00:00,121.20103,31.00904,23050,1,05-31 08:58:00,,,,05-31 07:41:00,121.20723,31.01005,0531,13828912556,徐伟,1.33
5389008,12,Shanghai,10580,05-30 09:40:00,05-30 09:40:00,05-30 10:40:00,121.20153,31.00918,23050,1,05-30 10:13:00,,,,,,,0530,13828912556,徐伟,11.78
70576,12,Shanghai,10580,05-28 15:06:00,05-28 17:00:00,05-28 18:00:00,121.20158,31.0092,23050,1,05-28 17:08:00,05-28 17:05:00,121.19698,31.01649,,,,0528,13828912556,徐伟,2.83
5554857,12,Shanghai,10580,05-30 08:40:00,05-30 16:00:00,05-30 17:00:00,121.20155,31.00911,23050,1,05-30 15:39:00,,,,,,,0530,13828912556,徐伟,3.06
5137756,12,Shanghai,14790,05-28 08:55:00,05-28 10:00:00,05-28 11:00:00,121.20019,31.00909,23050,1,05-28 09:09:00,,,,,,,0528,13812258687,何华,0.35
1249183,12,Shanghai,14790,05-27 07:56:00,05-27 09:00:00,05-27 10:00:00,121.20012,31.00908,23050,1,05-27 08:52:00,,,,05-27 07:56:00,121.21622,31.01056,0527,13812258687,何华,0.46
139819,12,Shanghai,14703,05-28 10:43:00,05-28 13:00:00,05-28 14:00:00,121.20534,30.98778,24115,1,05-28 12:48:00,,,,,,,0528,13889726698,朱刚,7.85
959080,12,Shanghai,14703,05-29 14:22:00,05-29 16:00:00,05-29 17:00:00,121.20518,30.98796,24115,1,05-29 16:23:00,05-29 16:19:00,121.2237,30.98881,05-29 14:22:00,121.22386,30.99025,0529,13889726698,朱刚,1.46
4452210,12,Shanghai,9680,05-23 15:42:00,05-23 15:42:00,05-23 17:42:00,121.22355,30.99518,24169,14,05-23 17:57:00,05-23 17:57:00,121.14853,31.00194,05-23 15:42:00,121.1485,31.00191,0523,13844263320,张刚,10.99
3994842,12,Shanghai,9680,05-21 17:04:00,05-21 17:04:00,05-22 23:59:00,121.22342,30.99518,24169,14,05-21 17:28:00,05-21 17:28:00,121.22336,30.99512,05-21 17:03:00,121.14565,31.00568,0521,13844263320,张刚,10.2
3063430,12,Shanghai,15685,05-27 12:40:00,05-27 15:00:00,05-27 16:00:00,121.18945,31.0142,24212,1,05-27 15:22:00,,,,,,,0527,13822601074,张勇,1.41
5136839,12,Shanghai,15685,05-30 08:22:00,05-30 09:00:00,05-30 10:00:00,121.18946,31.01427,24212,1,05-30 09:12:00,,,,,,,0530,13822601074,张勇,2.0
4920863,12,Shanghai,15685,05-31 09:12:00,05-31 13:00:00,05-31 14:00:00,121.18951,31.01473,24212,1,05-31 12:35:00,,,,,,,0531,13822601074,张勇,7.78
2814083,12,Shanghai,15685,05-26 09:32:00,05-26 12:00:00,05-26 13:00:00,121.18955,31.01426,24212,1,05-26 12:22:00,,,,,,,0526,13822601074,张勇,6.38
3876322,12,Shanghai,15685,05-28 08:22:00,05-28 13:00:00,05-28 14:00:00,121.18959,31.01468,24212,1,05-28 12:37:00,,,,,,,0528,13822601074,张勇,3.73
186464,12,Shanghai,15685,05-28 12:42:00,05-28 13:00:00,05-28 14:00:00,121.18945,31.01426,24212,1,05-28 13:21:00,,,,,,,0528,13822601074,张勇,0.66
3314887,12,Shanghai,15685,05-30 15:07:00,05-30 16:00:00,05-30 17:00:00,121.18945,31.01477,24212,1,05-30 15:34:00,,,,,,,0530,13822601074,张勇,13.08
3398162,12,Shanghai,15685,05-29 14:13:00,05-30 11:00:00,05-30 12:00:00,121.19014,31.01426,24212,1,05-30 11:31:00,,,,,,,0530,13822601074,张勇,5.84
